Date,Province,Vac Allocated AstraZeneca 1,Vac Allocated AstraZeneca 2,Vac Allocated Sinovac 1,Vac Allocated Sinovac 2,Vac Given,Vac Given 1 Cum,Vac Given 2 %,Vac Given 2 Cum,Vac Given AstraZeneca,Vac Given AstraZeneca Cum,Vac Given Cum,Vac Given Sinopharm,Vac Given Sinopharm Cum,Vac Given Sinovac,Vac Given Sinovac Cum,Vac Group Medical Staff 1 Cum,Vac Group Medical Staff 2 Cum,Vac Group Other Frontline Staff 1 Cum,Vac Group Other Frontline Staff 2 Cum,Vac Group Over 60 1 Cum,Vac Group Over 60 2 Cum,Vac Group Risk: Disease 1 Cum,Vac Group Risk: Disease 2 Cum,Vac Group Risk: Location 1 Cum,Vac Group Risk: Location 2 Cum
2021-06-30,Bueng Kan,,,,,615.0,,,,444.0,8984.0,23922.0,0.0,0.0,171.0,14938.0,,,,,,,,,,
2021-06-30,Buriram,,,,,4900.0,,,,2957.0,43499.0,263137.0,31.0,47.0,1912.0,219591.0,,,,,,,,,,
2021-06-30,Chachoengsao,,,,,5429.0,,,,2930.0,60203.0,100140.0,55.0,85.0,2444.0,39852.0,,,,,,,,,,
2021-06-30,Chai Nat,,,,,597.0,,,,285.0,6833.0,18479.0,0.0,12.0,312.0,11634.0,,,,,,,,,,
2021-06-30,Chaiyaphum,,,,,1601.0,,,,1088.0,20815.0,61330.0,0.0,0.0,513.0,40515.0,,,,,,,,,,
2021-06-30,Chanthaburi,,,,,1765.0,,,,1176.0,20959.0,62555.0,156.0,243.0,433.0,41353.0,,,,,,,,,,
2021-06-30,Chiang Mai,,,,,5167.0,,,,2053.0,44305.0,192811.0,293.0,310.0,2821.0,148196.0,,,,,,,,,,
2021-06-30,Chiang Rai,,,,,3463.0,,,,2892.0,44568.0,103674.0,157.0,173.0,414.0,58933.0,,,,,,,,,,
2021-06-30,Chonburi,,,,,12287.0,,,,9782.0,69317.0,286098.0,1667.0,7790.0,838.0,208991.0,,,,,,,,,,
2021-06-30,Chumphon,,,,,555.0,,,,131.0,11174.0,31652.0,8.0,25.0,416.0,20453.0,,,,,,,,,,
2021-06-30,Kalasin,,,,,1657.0,,,,109.0,16875.0,46006.0,0.0,1.0,1548.0,29130.0,,,,,,,,,,
2021-06-30,Kamphaeng Phet,,,,,462.0,,,,245.0,13185.0,33763.0,0.0,0.0,217.0,20578.0,,,,,,,,,,
2021-06-30,Kanchanaburi,,,,,1818.0,,,,1178.0,12301.0,37811.0,0.0,20.0,640.0,25490.0,,,,,,,,,,
2021-06-30,Khon Kaen,,,,,2993.0,,,,606.0,26432.0,99852.0,124.0,212.0,2263.0,73208.0,,,,,,,,,,
2021-06-30,Krabi,,,,,3058.0,,,,2770.0,32814.0,79347.0,24.0,29.0,264.0,46504.0,,,,,,,,,,
2021-06-30,Lampang,,,,,321.0,,,,289.0,13674.0,42799.0,10.0,22.0,22.0,29103.0,,,,,,,,,,
2021-06-30,Lamphun,,,,,604.0,,,,157.0,8255.0,23454.0,0.0,0.0,447.0,15199.0,,,,,,,,,,
2021-06-30,Loei,,,,,660.0,,,,659.0,13971.0,35932.0,0.0,44.0,1.0,21917.0,,,,,,,,,,
2021-06-30,Lopburi,,,,,747.0,,,,654.0,13568.0,45241.0,0.0,0.0,93.0,31673.0,,,,,,,,,,
2021-06-30,Mae Hong Son,,,,,408.0,,,,243.0,4915.0,18086.0,0.0,0.0,165.0,13171.0,,,,,,,,,,
2021-06-30,Maha Sarakham,,,,,1049.0,,,,916.0,17240.0,47142.0,0.0,0.0,133.0,29902.0,,,,,,,,,,
2021-06-30,Mukdahan,,,,,4289.0,,,,4162.0,29573.0,53693.0,0.0,0.0,127.0,24120.0,,,,,,,,,,
2021-06-30,Nakhon Nayok,,,,,1224.0,,,,716.0,10919.0,34375.0,6.0,88.0,502.0,23368.0,,,,,,,,,,
2021-06-30,Nakhon Pathom,,,,,3732.0,,,,1728.0,32869.0,88986.0,96.0,229.0,1908.0,55888.0,,,,,,,,,,
2021-06-30,Nakhon Phanom,,,,,1307.0,,,,364.0,13328.0,41399.0,0.0,4.0,943.0,28067.0,,,,,,,,,,
2021-06-30,Nakhon Ratchasima,,,,,3285.0,,,,1362.0,41013.0,280797.0,29.0,107.0,1894.0,239677.0,,,,,,,,,,
2021-06-30,Nakhon Sawan,,,,,1596.0,,,,1501.0,18731.0,54614.0,0.0,18.0,95.0,35865.0,,,,,,,,,,
2021-06-30,Nakhon Si Thammarat,,,,,3435.0,,,,2779.0,42933.0,100825.0,131.0,142.0,525.0,57750.0,,,,,,,,,,
2021-06-30,Nan,,,,,300.0,,,,156.0,9386.0,24572.0,0.0,0.0,144.0,15186.0,,,,,,,,,,
2021-06-30,Narathiwat,,,,,1553.0,,,,331.0,34202.0,73874.0,0.0,0.0,1222.0,39672.0,,,,,,,,,,
2021-06-30,Nong Bua Lamphu,,,,,4.0,,,,0.0,9524.0,23963.0,0.0,0.0,4.0,14439.0,,,,,,,,,,
2021-06-30,Nong Khai,,,,,2635.0,,,,1789.0,36055.0,64840.0,0.0,6.0,846.0,28779.0,,,,,,,,,,
2021-06-30,Nonthaburi,,,,,9196.0,,,,6375.0,137906.0,405682.0,316.0,562.0,2505.0,267214.0,,,,,,,,,,
2021-06-30,Pathum Thani,,,,,4819.0,,,,1906.0,76526.0,192801.0,2175.0,5817.0,738.0,110458.0,,,,,,,,,,
2021-06-30,Pattani,,,,,2017.0,,,,177.0,12433.0,45086.0,14.0,39.0,1826.0,32614.0,,,,,,,,,,
2021-06-30,Phang Nga,,,,,3442.0,,,,1633.0,34265.0,75495.0,0.0,297.0,1809.0,40933.0,,,,,,,,,,
2021-06-30,Phatthalung,,,,,2327.0,,,,221.0,10613.0,34672.0,0.0,0.0,2106.0,24059.0,,,,,,,,,,
2021-06-30,Phayao,,,,,1666.0,,,,880.0,10041.0,31106.0,18.0,29.0,768.0,21036.0,,,,,,,,,,
2021-06-30,Phetchabun,,,,,555.0,,,,316.0,20643.0,57446.0,0.0,0.0,239.0,36803.0,,,,,,,,,,
2021-06-30,Phetchaburi,,,,,1514.0,,,,955.0,34575.0,82710.0,0.0,0.0,559.0,48135.0,,,,,,,,,,
2021-06-30,Phichit,,,,,11.0,,,,0.0,10824.0,30556.0,2.0,2.0,9.0,19730.0,,,,,,,,,,
2021-06-30,Phitsanulok,,,,,647.0,,,,0.0,16308.0,57160.0,74.0,80.0,573.0,40772.0,,,,,,,,,,
2021-06-30,Phra Nakhon Si Ayutthaya,,,,,992.0,,,,72.0,14527.0,53019.0,22.0,58.0,898.0,38434.0,,,,,,,,,,
2021-06-30,Phrae,,,,,424.0,,,,374.0,8999.0,23674.0,5.0,65.0,45.0,14610.0,,,,,,,,,,
2021-06-30,Phuket,,,,,9133.0,,,,3651.0,58530.0,684474.0,0.0,0.0,5482.0,625944.0,,,,,,,,,,
2021-06-30,Prachinburi,,,,,891.0,,,,865.0,10844.0,38133.0,14.0,44.0,12.0,27245.0,,,,,,,,,,
2021-06-30,Prachuap Khiri Khan,,,,,19.0,,,,0.0,17416.0,69533.0,0.0,108.0,19.0,52009.0,,,,,,,,,,
2021-06-30,Ranong,,,,,2717.0,,,,2637.0,33650.0,71457.0,0.0,0.0,80.0,37807.0,,,,,,,,,,
2021-06-30,Ratchaburi,,,,,1370.0,,,,474.0,17974.0,52504.0,1.0,6.0,895.0,34524.0,,,,,,,,,,
2021-06-30,Rayong,,,,,4225.0,,,,325.0,23633.0,92650.0,38.0,224.0,3862.0,68793.0,,,,,,,,,,
2021-06-30,Roi Et,,,,,842.0,,,,491.0,21048.0,66490.0,0.0,1.0,351.0,45441.0,,,,,,,,,,
2021-06-30,Sa Kaeo,,,,,924.0,,,,611.0,25782.0,59956.0,48.0,65.0,265.0,34109.0,,,,,,,,,,
2021-06-30,Sakon Nakhon,,,,,2053.0,,,,2046.0,21068.0,59759.0,0.0,16.0,7.0,38675.0,,,,,,,,,,
2021-06-30,Samut Prakan,,,,,14203.0,,,,10484.0,207644.0,377238.0,417.0,2249.0,3302.0,167345.0,,,,,,,,,,
2021-06-30,Samut Sakhon,,,,,3090.0,,,,2410.0,88082.0,291302.0,6.0,6.0,674.0,203214.0,,,,,,,,,,
2021-06-30,Samut Songkhram,,,,,529.0,,,,0.0,6552.0,23222.0,44.0,99.0,485.0,16571.0,,,,,,,,,,
2021-06-30,Saraburi,,,,,2315.0,,,,667.0,11904.0,56932.0,236.0,622.0,1412.0,44406.0,,,,,,,,,,
2021-06-30,Satun,,,,,237.0,,,,159.0,6211.0,30485.0,0.0,0.0,78.0,24274.0,,,,,,,,,,
2021-06-30,Sing Buri,,,,,501.0,,,,218.0,7212.0,20084.0,0.0,0.0,283.0,12872.0,,,,,,,,,,
2021-06-30,Sisaket,,,,,2649.0,,,,565.0,22982.0,66838.0,0.0,0.0,2084.0,43856.0,,,,,,,,,,
2021-06-30,Songkhla,,,,,4314.0,,,,1297.0,38872.0,129362.0,186.0,454.0,2831.0,90036.0,,,,,,,,,,
2021-06-30,Sukhothai,,,,,352.0,,,,0.0,11268.0,35166.0,0.0,0.0,352.0,23898.0,,,,,,,,,,
2021-06-30,Suphan Buri,,,,,1087.0,,,,24.0,15390.0,47826.0,0.0,0.0,1063.0,32436.0,,,,,,,,,,
2021-06-30,Surat Thani,,,,,9515.0,,,,9020.0,62103.0,217699.0,44.0,44.0,451.0,155552.0,,,,,,,,,,
2021-06-30,Surin,,,,,670.0,,,,622.0,23437.0,63698.0,0.0,106.0,48.0,40155.0,,,,,,,,,,
2021-06-30,Tak,,,,,853.0,,,,504.0,26834.0,135295.0,0.0,0.0,349.0,108461.0,,,,,,,,,,
2021-06-30,Trang,,,,,1880.0,,,,634.0,12540.0,41561.0,56.0,577.0,1190.0,28444.0,,,,,,,,,,
2021-06-30,Trat,,,,,2317.0,,,,2137.0,9106.0,21582.0,0.0,0.0,180.0,12476.0,,,,,,,,,,
2021-06-30,Ubon Ratchathani,,,,,3410.0,,,,1307.0,34449.0,94694.0,57.0,101.0,2046.0,60144.0,,,,,,,,,,
2021-06-30,Udon Thani,,,,,1560.0,,,,0.0,25076.0,92267.0,279.0,363.0,1281.0,66828.0,,,,,,,,,,
2021-06-30,Uthai Thani,,,,,1073.0,,,,100.0,6514.0,23318.0,0.0,0.0,973.0,16804.0,,,,,,,,,,
2021-06-30,Uttaradit,,,,,630.0,,,,615.0,9693.0,26400.0,0.0,0.0,15.0,16707.0,,,,,,,,,,
2021-06-30,Yala,,,,,2443.0,,,,88.0,8831.0,38012.0,0.0,0.0,2355.0,29181.0,,,,,,,,,,
2021-06-30,Yasothon,,,,,1028.0,,,,1009.0,11374.0,28713.0,0.0,0.0,19.0,17339.0,,,,,,,,,,
2021-07-01,Amnat Charoen,,,,,2761.0,,,,2723.0,11166.0,25902.0,0.0,0.0,38.0,14736.0,,,,,,,,,,
2021-07-01,Ang Thong,,,,,460.0,,,,0.0,6745.0,25255.0,0.0,10.0,460.0,18500.0,,,,,,,,,,
2021-07-01,Bangkok,,,,,90645.0,,,,69865.0,1574501.0,3340666.0,11555.0,41423.0,9225.0,1724742.0,,,,,,,,,,
2021-07-01,Bueng Kan,,,,,4.0,,,,0.0,8984.0,23926.0,0.0,0.0,4.0,14942.0,,,,,,,,,,
2021-07-01,Buriram,,,,,4031.0,,,,3676.0,47175.0,267168.0,30.0,77.0,325.0,219916.0,,,,,,,,,,
2021-07-01,Chachoengsao,,,,,9082.0,,,,7703.0,67906.0,109222.0,260.0,345.0,1119.0,40971.0,,,,,,,,,,
2021-07-01,Chai Nat,,,,,371.0,,,,371.0,7204.0,18850.0,0.0,12.0,0.0,11634.0,,,,,,,,,,
2021-07-01,Chaiyaphum,,,,,2362.0,,,,2332.0,23147.0,63692.0,0.0,0.0,30.0,40545.0,,,,,,,,,,
2021-07-01,Chanthaburi,,,,,3411.0,,,,1532.0,22491.0,65966.0,0.0,243.0,1879.0,43232.0,,,,,,,,,,
2021-07-01,Chiang Mai,,,,,9944.0,,,,7717.0,52022.0,202755.0,320.0,630.0,1907.0,150103.0,,,,,,,,,,
2021-07-01,Chiang Rai,,,,,3602.0,,,,3093.0,47661.0,107276.0,264.0,437.0,245.0,59178.0,,,,,,,,,,
2021-07-01,Chonburi,,,,,4763.0,,,,2813.0,72130.0,290861.0,1094.0,8884.0,856.0,209847.0,,,,,,,,,,
2021-07-01,Chumphon,,,,,2390.0,,,,2071.0,13245.0,34042.0,0.0,25.0,319.0,20772.0,,,,,,,,,,
2021-07-01,Kalasin,,,,,300.0,,,,298.0,17173.0,46306.0,0.0,1.0,2.0,29132.0,,,,,,,,,,
2021-07-01,Kamphaeng Phet,,,,,540.0,,,,499.0,13684.0,34303.0,0.0,0.0,41.0,20619.0,,,,,,,,,,
2021-07-01,Kanchanaburi,,,,,898.0,,,,483.0,12784.0,38709.0,0.0,20.0,415.0,25905.0,,,,,,,,,,
2021-07-01,Khon Kaen,,,,,3116.0,,,,2799.0,29231.0,102968.0,23.0,235.0,294.0,73502.0,,,,,,,,,,
2021-07-01,Krabi,,,,,5857.0,,,,5454.0,38268.0,85204.0,30.0,59.0,373.0,46877.0,,,,,,,,,,
2021-07-01,Lampang,,,,,365.0,,,,321.0,13995.0,43164.0,0.0,22.0,44.0,29147.0,,,,,,,,,,
2021-07-01,Lamphun,,,,,1164.0,,,,907.0,9162.0,24618.0,0.0,0.0,257.0,15456.0,,,,,,,,,,
2021-07-01,Loei,,,,,983.0,,,,901.0,14872.0,36915.0,53.0,97.0,29.0,21946.0,,,,,,,,,,
2021-07-01,Lopburi,,,,,1398.0,,,,894.0,14462.0,46639.0,0.0,0.0,504.0,32177.0,,,,,,,,,,
2021-07-01,Mae Hong Son,,,,,247.0,,,,56.0,4971.0,18333.0,0.0,0.0,191.0,13362.0,,,,,,,,,,
2021-07-01,Maha Sarakham,,,,,1404.0,,,,1287.0,18527.0,48546.0,0.0,0.0,117.0,30019.0,,,,,,,,,,
2021-07-01,Mukdahan,,,,,2066.0,,,,11.0,29584.0,55759.0,0.0,0.0,2055.0,26175.0,,,,,,,,,,
2021-07-01,Nakhon Nayok,,,,,1181.0,,,,709.0,11628.0,35556.0,0.0,88.0,472.0,23840.0,,,,,,,,,,
2021-07-01,Nakhon Pathom,,,,,3093.0,,,,1459.0,34328.0,92079.0,85.0,314.0,1549.0,57437.0,,,,,,,,,,
2021-07-01,Nakhon Phanom,,,,,1558.0,,,,1529.0,14857.0,42957.0,0.0,4.0,29.0,28096.0,,,,,,,,,,
2021-07-01,Nakhon Ratchasima,,,,,3881.0,,,,2436.0,43449.0,284678.0,12.0,119.0,1433.0,241110.0,,,,,,,,,,
2021-07-01,Nakhon Sawan,,,,,1834.0,,,,1659.0,20390.0,56448.0,0.0,18.0,175.0,36040.0,,,,,,,,,,
2021-07-01,Nakhon Si Thammarat,,,,,2065.0,,,,1439.0,44372.0,102890.0,68.0,210.0,558.0,58308.0,,,,,,,,,,
2021-07-01,Nan,,,,,535.0,,,,249.0,9635.0,25107.0,0.0,0.0,286.0,15472.0,,,,,,,,,,
2021-07-01,Narathiwat,,,,,4364.0,,,,2525.0,36727.0,78238.0,0.0,0.0,1839.0,41511.0,,,,,,,,,,
2021-07-01,Nong Bua Lamphu,,,,,605.0,,,,0.0,9524.0,24568.0,0.0,0.0,605.0,15044.0,,,,,,,,,,
2021-07-01,Nong Khai,,,,,2587.0,,,,2200.0,38255.0,67427.0,0.0,6.0,387.0,29166.0,,,,,,,,,,
2021-07-01,Nonthaburi,,,,,15274.0,,,,12304.0,150210.0,420956.0,287.0,849.0,2683.0,269897.0,,,,,,,,,,
2021-07-01,Pathum Thani,,,,,9546.0,,,,4882.0,81408.0,202347.0,1005.0,6822.0,3659.0,114117.0,,,,,,,,,,
2021-07-01,Pattani,,,,,1952.0,,,,501.0,12934.0,47038.0,0.0,39.0,1451.0,34065.0,,,,,,,,,,
2021-07-01,Phang Nga,,,,,4299.0,,,,3542.0,37807.0,79794.0,0.0,297.0,757.0,41690.0,,,,,,,,,,
2021-07-01,Phatthalung,,,,,2295.0,,,,1000.0,11613.0,36967.0,0.0,0.0,1295.0,25354.0,,,,,,,,,,
2021-07-01,Phayao,,,,,1318.0,,,,1200.0,11241.0,32424.0,91.0,120.0,27.0,21063.0,,,,,,,,,,
2021-07-01,Phetchabun,,,,,974.0,,,,479.0,21122.0,58420.0,0.0,0.0,495.0,37298.0,,,,,,,,,,
2021-07-01,Phetchaburi,,,,,3122.0,,,,2986.0,37561.0,85832.0,0.0,0.0,136.0,48271.0,,,,,,,,,,
2021-07-01,Phichit,,,,,798.0,,,,798.0,11622.0,31354.0,0.0,2.0,0.0,19730.0,,,,,,,,,,
2021-07-01,Phitsanulok,,,,,1214.0,,,,1018.0,17326.0,58374.0,131.0,211.0,65.0,40837.0,,,,,,,,,,
2021-07-01,Phra Nakhon Si Ayutthaya,,,,,2235.0,,,,1351.0,15878.0,55254.0,25.0,83.0,859.0,39293.0,,,,,,,,,,
2021-07-01,Phrae,,,,,845.0,,,,771.0,9770.0,24519.0,0.0,65.0,74.0,14684.0,,,,,,,,,,
2021-07-01,Phuket,,,,,5926.0,,,,1692.0,60222.0,690400.0,0.0,0.0,4234.0,630178.0,,,,,,,,,,
2021-07-01,Prachinburi,,,,,249.0,,,,221.0,11065.0,38382.0,20.0,64.0,8.0,27253.0,,,,,,,,,,
2021-07-01,Prachuap Khiri Khan,,,,,454.0,,,,359.0,17775.0,69987.0,93.0,201.0,2.0,52011.0,,,,,,,,,,
2021-07-01,Ranong,,,,,3096.0,,,,2999.0,36649.0,74553.0,0.0,0.0,97.0,37904.0,,,,,,,,,,
2021-07-01,Ratchaburi,,,,,1123.0,,,,542.0,18516.0,53627.0,10.0,16.0,571.0,35095.0,,,,,,,,,,
2021-07-01,Rayong,,,,,2822.0,,,,1722.0,25355.0,95472.0,190.0,414.0,910.0,69703.0,,,,,,,,,,
2021-07-01,Roi Et,,,,,1243.0,,,,657.0,21705.0,67733.0,0.0,1.0,586.0,46027.0,,,,,,,,,,
2021-07-01,Sa Kaeo,,,,,1313.0,,,,1101.0,26883.0,61269.0,0.0,65.0,212.0,34321.0,,,,,,,,,,
2021-07-01,Sakon Nakhon,,,,,1038.0,,,,973.0,22041.0,60797.0,63.0,79.0,2.0,38677.0,,,,,,,,,,
2021-07-01,Samut Prakan,,,,,19604.0,,,,16037.0,223681.0,396842.0,287.0,2536.0,3280.0,170625.0,,,,,,,,,,
2021-07-01,Samut Sakhon,,,,,7555.0,,,,6040.0,94122.0,298857.0,17.0,23.0,1498.0,204712.0,,,,,,,,,,
2021-07-01,Samut Songkhram,,,,,55.0,,,,0.0,6552.0,23277.0,50.0,149.0,5.0,16576.0,,,,,,,,,,
2021-07-01,Saraburi,,,,,3480.0,,,,1175.0,13079.0,60412.0,139.0,761.0,2166.0,46572.0,,,,,,,,,,
2021-07-01,Satun,,,,,895.0,,,,579.0,6790.0,31380.0,0.0,0.0,316.0,24590.0,,,,,,,,,,
2021-07-01,Sing Buri,,,,,915.0,,,,610.0,7822.0,20999.0,0.0,0.0,305.0,13177.0,,,,,,,,,,
2021-07-01,Sisaket,,,,,1966.0,,,,433.0,23415.0,68804.0,0.0,0.0,1533.0,45389.0,,,,,,,,,,
2021-07-01,Songkhla,,,,,7158.0,,,,4594.0,43466.0,136520.0,291.0,745.0,2273.0,92309.0,,,,,,,,,,
2021-07-01,Sukhothai,,,,,1260.0,,,,1050.0,12318.0,36426.0,0.0,0.0,210.0,24108.0,,,,,,,,,,
2021-07-01,Suphan Buri,,,,,1273.0,,,,996.0,16386.0,49099.0,44.0,44.0,233.0,32669.0,,,,,,,,,,
2021-07-01,Surat Thani,,,,,6412.0,,,,5642.0,67745.0,224111.0,65.0,109.0,705.0,156257.0,,,,,,,,,,
2021-07-01,Surin,,,,,1465.0,,,,1458.0,24895.0,65163.0,0.0,106.0,7.0,40162.0,,,,,,,,,,
2021-07-01,Tak,,,,,766.0,,,,255.0,27089.0,136061.0,0.0,0.0,511.0,108972.0,,,,,,,,,,
2021-07-01,Trang,,,,,2966.0,,,,2539.0,15079.0,44527.0,338.0,915.0,89.0,28533.0,,,,,,,,,,
2021-07-01,Trat,,,,,797.0,,,,797.0,9903.0,22379.0,0.0,0.0,0.0,12476.0,,,,,,,,,,
2021-07-01,Ubon Ratchathani,,,,,4276.0,,,,2970.0,37419.0,98970.0,95.0,196.0,1211.0,61355.0,,,,,,,,,,
2021-07-01,Udon Thani,,,,,521.0,,,,0.0,25076.0,92788.0,129.0,492.0,392.0,67220.0,,,,,,,,,,
2021-07-01,Uthai Thani,,,,,1365.0,,,,161.0,6675.0,24683.0,0.0,0.0,1204.0,18008.0,,,,,,,,,,
2021-07-01,Uttaradit,,,,,964.0,,,,433.0,10126.0,27364.0,0.0,0.0,531.0,17238.0,,,,,,,,,,
2021-07-01,Yala,,,,,2154.0,,,,1520.0,10351.0,40166.0,0.0,0.0,634.0,29815.0,,,,,,,,,,
2021-07-01,Yasothon,,,,,84.0,,,,52.0,11426.0,28797.0,0.0,0.0,32.0,17371.0,,,,,,,,,,
2021-07-02,Amnat Charoen,,,,,3695.0,,,,3447.0,14613.0,29597.0,0.0,0.0,248.0,14984.0,,,,,,,,,,
2021-07-02,Ang Thong,,,,,449.0,,,,0.0,6745.0,25704.0,0.0,10.0,449.0,18949.0,,,,,,,,,,
2021-07-02,Bangkok,,,,,97309.0,,,,71664.0,1646165.0,3437975.0,12024.0,53447.0,13621.0,1738363.0,,,,,,,,,,
2021-07-02,Bueng Kan,,,,,1481.0,,,,879.0,9863.0,25407.0,0.0,0.0,602.0,15544.0,,,,,,,,,,
2021-07-02,Buriram,,,,,4711.0,,,,3626.0,50801.0,271879.0,49.0,126.0,1036.0,220952.0,,,,,,,,,,
2021-07-02,Chachoengsao,,,,,9388.0,,,,7565.0,75471.0,118610.0,156.0,501.0,1667.0,42638.0,,,,,,,,,,
2021-07-02,Chai Nat,,,,,542.0,,,,529.0,7733.0,19392.0,1.0,13.0,12.0,11646.0,,,,,,,,,,
2021-07-02,Chaiyaphum,,,,,2140.0,,,,1623.0,24770.0,65832.0,1.0,1.0,516.0,41061.0,,,,,,,,,,
2021-07-02,Chanthaburi,,,,,3570.0,,,,1461.0,23952.0,69536.0,0.0,243.0,2109.0,45341.0,,,,,,,,,,
2021-07-02,Chiang Mai,,,,,4309.0,,,,2031.0,54053.0,207064.0,315.0,945.0,1963.0,152066.0,,,,,,,,,,
2021-07-02,Chiang Rai,,,,,4651.0,,,,3777.0,51438.0,111927.0,186.0,623.0,688.0,59866.0,,,,,,,,,,
2021-07-02,Chonburi,,,,,12404.0,,,,6255.0,78385.0,303265.0,1442.0,10326.0,4707.0,214554.0,,,,,,,,,,
2021-07-02,Chumphon,,,,,2600.0,,,,2127.0,15372.0,36642.0,5.0,30.0,468.0,21240.0,,,,,,,,,,
2021-07-02,Kalasin,,,,,1032.0,,,,696.0,17869.0,47338.0,0.0,1.0,336.0,29468.0,,,,,,,,,,
2021-07-02,Kamphaeng Phet,,,,,1114.0,,,,693.0,14377.0,35417.0,0.0,0.0,421.0,21040.0,,,,,,,,,,
2021-07-02,Kanchanaburi,,,,,1560.0,,,,1015.0,13799.0,40269.0,0.0,20.0,545.0,26450.0,,,,,,,,,,
2021-07-02,Khon Kaen,,,,,5190.0,,,,4428.0,33659.0,108158.0,7.0,242.0,755.0,74257.0,,,,,,,,,,
2021-07-02,Krabi,,,,,3235.0,,,,1993.0,40261.0,88439.0,35.0,94.0,1207.0,48084.0,,,,,,,,,,
2021-07-02,Lampang,,,,,398.0,,,,369.0,14364.0,43562.0,0.0,22.0,29.0,29176.0,,,,,,,,,,
2021-07-02,Lamphun,,,,,184.0,,,,143.0,9305.0,24802.0,0.0,0.0,41.0,15497.0,,,,,,,,,,
2021-07-02,Loei,,,,,558.0,,,,275.0,15147.0,37473.0,126.0,223.0,157.0,22103.0,,,,,,,,,,
2021-07-02,Lopburi,,,,,972.0,,,,510.0,14972.0,47611.0,0.0,0.0,462.0,32639.0,,,,,,,,,,
2021-07-02,Mae Hong Son,,,,,379.0,,,,106.0,5077.0,18712.0,0.0,0.0,273.0,13635.0,,,,,,,,,,
2021-07-02,Maha Sarakham,,,,,1037.0,,,,948.0,19475.0,49583.0,30.0,30.0,59.0,30078.0,,,,,,,,,,
2021-07-02,Mukdahan,,,,,3416.0,,,,1169.0,30753.0,59175.0,0.0,0.0,2247.0,28422.0,,,,,,,,,,
2021-07-02,Nakhon Nayok,,,,,1110.0,,,,595.0,12223.0,36666.0,147.0,235.0,368.0,24208.0,,,,,,,,,,
2021-07-02,Nakhon Pathom,,,,,2069.0,,,,1417.0,35745.0,94148.0,60.0,374.0,592.0,58029.0,,,,,,,,,,
2021-07-02,Nakhon Phanom,,,,,2690.0,,,,1082.0,15939.0,45647.0,0.0,4.0,1608.0,29704.0,,,,,,,,,,
2021-07-02,Nakhon Ratchasima,,,,,5274.0,,,,3601.0,47050.0,289952.0,0.0,119.0,1673.0,242783.0,,,,,,,,,,
2021-07-02,Nakhon Sawan,,,,,2392.0,,,,2316.0,22706.0,58840.0,1.0,19.0,75.0,36115.0,,,,,,,,,,
2021-07-02,Nakhon Si Thammarat,,,,,1872.0,,,,1463.0,45835.0,104762.0,119.0,329.0,290.0,58598.0,,,,,,,,,,
2021-07-02,Nan,,,,,867.0,,,,274.0,9909.0,25974.0,0.0,0.0,593.0,16065.0,,,,,,,,,,
2021-07-02,Narathiwat,,,,,2125.0,,,,1724.0,38451.0,80363.0,0.0,0.0,401.0,41912.0,,,,,,,,,,
2021-07-02,Nong Bua Lamphu,,,,,2739.0,,,,2531.0,12055.0,27307.0,0.0,0.0,208.0,15252.0,,,,,,,,,,
2021-07-02,Nong Khai,,,,,2476.0,,,,1710.0,39965.0,69903.0,0.0,6.0,766.0,29932.0,,,,,,,,,,
2021-07-02,Nonthaburi,,,,,14922.0,,,,11211.0,161421.0,435878.0,821.0,1670.0,2890.0,272787.0,,,,,,,,,,
2021-07-02,Pathum Thani,,,,,10308.0,,,,5824.0,87232.0,212655.0,636.0,7458.0,3848.0,117965.0,,,,,,,,,,
2021-07-02,Pattani,,,,,1746.0,,,,1008.0,13942.0,48784.0,0.0,39.0,738.0,34803.0,,,,,,,,,,
2021-07-02,Phang Nga,,,,,3730.0,,,,3037.0,40844.0,83524.0,0.0,297.0,693.0,42383.0,,,,,,,,,,
2021-07-02,Phatthalung,,,,,3510.0,,,,1041.0,12654.0,40477.0,0.0,0.0,2469.0,27823.0,,,,,,,,,,
2021-07-02,Phayao,,,,,1089.0,,,,166.0,11407.0,33513.0,99.0,219.0,824.0,21887.0,,,,,,,,,,
2021-07-02,Phetchabun,,,,,2335.0,,,,1141.0,22263.0,60755.0,0.0,0.0,1194.0,38492.0,,,,,,,,,,
2021-07-02,Phetchaburi,,,,,3351.0,,,,3207.0,40768.0,89183.0,1.0,1.0,143.0,48414.0,,,,,,,,,,
2021-07-02,Phichit,,,,,1865.0,,,,1835.0,13457.0,33219.0,0.0,2.0,30.0,19760.0,,,,,,,,,,
2021-07-02,Phitsanulok,,,,,1019.0,,,,851.0,18177.0,59393.0,165.0,376.0,3.0,40840.0,,,,,,,,,,
2021-07-02,Phra Nakhon Si Ayutthaya,,,,,2381.0,,,,1716.0,17594.0,57635.0,18.0,101.0,647.0,39940.0,,,,,,,,,,
2021-07-02,Phrae,,,,,428.0,,,,288.0,10058.0,24947.0,57.0,122.0,83.0,14767.0,,,,,,,,,,
2021-07-02,Phuket,,,,,6689.0,,,,2467.0,62689.0,697089.0,0.0,0.0,4222.0,634400.0,,,,,,,,,,
